ROI_ID 3
ROI_TYPE MeanCircRoi(center=(109, 108), radius=49, delta_ig=0)
ROI_DESCRIPTION N/A
DATE 2019-11-05
TIME 14:27:24
CAP_FILE testfiles/color_test.mp4
CAP_TITLE testfiles/color_test.mp4
CAP_FPS 15.0

pos_frames,pos_msec,blue_avg,green_avg,red_avg
HEADER_END
112.0,7466.666666666667,2.6346843853820596,4.979401993355482,5.340863787375415
113.0,7533.333333333333,2.6346843853820596,4.979401993355482,5.340863787375415
114.0,7600.0,2.6346843853820596,4.979401993355482,5.340863787375415
115.0,7666.666666666667,2.6346843853820596,4.979401993355482,5.340863787375415
116.0,7733.333333333333,2.6346843853820596,4.979401993355482,5.340863787375415
117.0,7800.0,2.6346843853820596,4.979401993355482,5.340863787375415
118.0,7866.666666666667,2.6346843853820596,4.979401993355482,5.340863787375415
119.0,7933.333333333333,2.6346843853820596,4.979401993355482,5.340863787375415
120.0,8000.0,2.395747508305648,0.014086378737541528,46.756279069767444
121.0,8066.666666666667,2.395747508305648,0.014086378737541528,46.756279069767444
122.0,8133.333333333333,2.395747508305648,0.014086378737541528,46.756279069767444
123.0,8200.0,2.395880398671096,0.014086378737541528,46.76318936877077
124.0,8266.666666666666,2.395880398671096,0.014086378737541528,46.76318936877077
125.0,8333.333333333334,2.395880398671096,0.014086378737541528,46.76318936877077
126.0,8400.0,2.359734219269103,0.014086378737541528,46.76318936877077
127.0,8466.666666666666,2.359734219269103,0.014086378737541528,46.76318936877077
128.0,8533.333333333334,2.359734219269103,0.014086378737541528,46.76318936877077
129.0,8600.0,2.359734219269103,0.014086378737541528,46.76318936877077
130.0,8666.666666666666,2.359734219269103,0.014086378737541528,46.76318936877077
131.0,8733.333333333334,2.359734219269103,0.014086378737541528,46.76318936877077
132.0,8800.0,2.359734219269103,0.014086378737541528,46.76318936877077
133.0,8866.666666666666,2.359734219269103,0.014086378737541528,46.76318936877077
134.0,8933.333333333334,2.359734219269103,0.014086378737541528,46.76318936877077
135.0,9000.0,2.359734219269103,0.014086378737541528,46.76318936877077
136.0,9066.666666666666,2.359734219269103,0.014086378737541528,46.76318936877077
137.0,9133.333333333334,2.359734219269103,0.014086378737541528,46.76318936877077
138.0,9200.0,2.359734219269103,0.014086378737541528,46.76318936877077
139.0,9266.666666666666,2.359734219269103,0.014086378737541528,46.76318936877077
140.0,9333.333333333334,2.359734219269103,0.014086378737541528,46.76318936877077
141.0,9400.0,2.359734219269103,0.014086378737541528,46.76318936877077
142.0,9466.666666666666,2.359734219269103,0.014086378737541528,46.76318936877077
143.0,9533.333333333334,2.359734219269103,0.014086378737541528,46.76318936877077
144.0,9600.0,2.359734219269103,0.014086378737541528,46.76318936877077
145.0,9666.666666666666,2.359734219269103,0.014086378737541528,46.76318936877077
146.0,9733.333333333334,2.359734219269103,0.014086378737541528,46.76318936877077
147.0,9800.0,2.359734219269103,0.014086378737541528,46.76318936877077
148.0,9866.666666666666,2.359734219269103,0.014086378737541528,46.76318936877077
149.0,9933.333333333334,2.359734219269103,0.014086378737541528,46.76318936877077
150.0,10000.0,2.359734219269103,0.014086378737541528,46.76318936877077
151.0,10066.666666666666,2.3805980066445183,0.012093023255813953,46.818870431893686
152.0,10133.333333333334,2.3786046511627905,0.012491694352159468,46.818737541528236
153.0,10200.0,2.3799335548172755,0.012358803986710963,46.822857142857146
154.0,10266.666666666666,2.3485714285714288,0.012093023255813953,46.818073089700995
155.0,10333.333333333334,2.3506976744186048,0.012093023255813953,46.819800664451826
156.0,10400.0,2.3506976744186048,0.012093023255813953,46.819800664451826
157.0,10466.666666666666,2.3506976744186048,0.012093023255813953,46.819933554817275
158.0,10533.333333333334,2.350564784053156,0.012093023255813953,46.819401993355484
159.0,10600.0,2.350564784053156,0.012093023255813953,46.819401993355484
160.0,10666.666666666666,2.350564784053156,0.012093023255813953,46.819401993355484
161.0,10733.333333333334,2.350564784053156,0.012093023255813953,46.819401993355484
162.0,10800.0,2.350564784053156,0.012093023255813953,46.819401993355484
163.0,10866.666666666666,2.350564784053156,0.012093023255813953,46.819401993355484
164.0,10933.333333333334,2.350564784053156,0.012093023255813953,46.819401993355484
165.0,11000.0,2.350564784053156,0.012093023255813953,46.819401993355484
166.0,11066.666666666666,2.350564784053156,0.012093023255813953,46.819401993355484
167.0,11133.333333333334,2.350564784053156,0.012093023255813953,46.819401993355484
168.0,11200.0,2.350564784053156,0.012093023255813953,46.819401993355484
169.0,11266.666666666666,2.350564784053156,0.012093023255813953,46.819401993355484
170.0,11333.333333333334,2.350564784053156,0.012093023255813953,46.819401993355484
171.0,11400.0,2.350564784053156,0.012093023255813953,46.819401993355484
172.0,11466.666666666666,1.2704318936877077,0.0,91.81993355481728
173.0,11533.333333333334,1.2704318936877077,0.0,91.81993355481728
174.0,11600.0,1.2704318936877077,0.0,91.81993355481728
175.0,11666.666666666666,1.2704318936877077,0.0,91.82073089700997
176.0,11733.333333333334,1.2704318936877077,0.0,91.82073089700997
177.0,11800.0,1.2704318936877077,0.0,91.82073089700997
178.0,11866.666666666666,1.2590033222591361,0.0,91.82073089700997
179.0,11933.333333333334,1.2590033222591361,0.0,91.82073089700997
180.0,12000.0,1.2590033222591361,0.0,91.82073089700997
181.0,12066.666666666666,1.2590033222591361,0.0,91.82073089700997
182.0,12133.333333333334,1.2590033222591361,0.0,91.82073089700997
183.0,12200.0,1.2590033222591361,0.0,91.82073089700997
184.0,12266.666666666666,1.2590033222591361,0.0,91.82073089700997
185.0,12333.333333333334,1.2590033222591361,0.0,91.82073089700997
186.0,12400.0,1.2590033222591361,0.0,91.82073089700997
187.0,12466.666666666666,1.2590033222591361,0.0,91.82073089700997
188.0,12533.333333333334,1.2590033222591361,0.0,91.82073089700997
189.0,12600.0,1.2590033222591361,0.0,91.82073089700997
190.0,12666.666666666666,1.2590033222591361,0.0,91.82073089700997
191.0,12733.333333333334,1.2590033222591361,0.0,91.82073089700997
192.0,12800.0,1.2590033222591361,0.0,91.82073089700997
193.0,12866.666666666666,1.2590033222591361,0.0,91.82073089700997
194.0,12933.333333333334,1.2590033222591361,0.0,91.82073089700997
195.0,13000.0,1.2590033222591361,0.0,91.82073089700997
196.0,13066.666666666666,1.2590033222591361,0.0,91.82073089700997
197.0,13133.333333333334,1.2590033222591361,0.0,91.82073089700997
198.0,13200.0,1.2590033222591361,0.0,91.82073089700997
199.0,13266.666666666666,1.2590033222591361,0.0,91.82073089700997
200.0,13333.333333333334,1.2590033222591361,0.0,91.82073089700997
201.0,13400.0,1.2590033222591361,0.0,91.82073089700997
202.0,13466.666666666666,1.2590033222591361,0.0,91.82073089700997
203.0,13533.333333333334,1.2590033222591361,0.0,91.82073089700997
204.0,13600.0,1.2590033222591361,0.0,91.82073089700997
205.0,13666.666666666666,1.2590033222591361,0.0,91.82073089700997
206.0,13733.333333333334,1.2590033222591361,0.0,91.82073089700997
207.0,13800.0,1.2590033222591361,0.0,91.82073089700997
208.0,13866.666666666666,1.2590033222591361,0.0,91.82073089700997
209.0,13933.333333333334,1.2590033222591361,0.0,91.82073089700997
210.0,14000.0,1.2590033222591361,0.0,91.82073089700997
211.0,14066.666666666666,1.2590033222591361,0.0,91.82073089700997
212.0,14133.333333333334,1.2590033222591361,0.0,91.82073089700997
213.0,14200.0,1.2590033222591361,0.0,91.82073089700997
214.0,14266.666666666666,1.2590033222591361,0.0,91.82073089700997
215.0,14333.333333333334,1.2590033222591361,0.0,91.82073089700997
216.0,14400.0,1.48265780730897,0.0,181.94963455149502
217.0,14466.666666666666,1.48265780730897,0.0,181.94963455149502
218.0,14533.333333333334,1.48265780730897,0.0,181.94963455149502
219.0,14600.0,1.4837209302325582,0.0,181.9509634551495
220.0,14666.666666666666,1.4837209302325582,0.0,181.9509634551495
221.0,14733.333333333334,1.4837209302325582,0.0,181.9509634551495
222.0,14800.0,1.4837209302325582,0.0,181.9509634551495
223.0,14866.666666666666,1.4837209302325582,0.0,181.9509634551495
224.0,14933.333333333334,1.4837209302325582,0.0,181.9509634551495
225.0,15000.0,1.4837209302325582,0.0,181.9509634551495
226.0,15066.666666666666,1.4837209302325582,0.0,181.9509634551495
227.0,15133.333333333334,1.4837209302325582,0.0,181.9509634551495
228.0,15200.0,1.4837209302325582,0.0,181.9509634551495
229.0,15266.666666666666,1.4837209302325582,0.0,181.9509634551495
230.0,15333.333333333334,1.4837209302325582,0.0,181.9509634551495
231.0,15400.0,1.4837209302325582,0.0,181.9509634551495
232.0,15466.666666666666,1.4837209302325582,0.0,181.9509634551495
233.0,15533.333333333334,1.4837209302325582,0.0,181.9509634551495
234.0,15600.0,1.4837209302325582,0.0,181.9509634551495
235.0,15666.666666666666,1.4837209302325582,0.0,181.9509634551495
236.0,15733.333333333334,1.4837209302325582,0.0,181.9509634551495
237.0,15800.0,1.4837209302325582,0.0,181.9509634551495
238.0,15866.666666666666,1.4837209302325582,0.0,181.9509634551495
239.0,15933.333333333334,1.4837209302325582,0.0,181.9509634551495
240.0,16000.0,1.4837209302325582,0.0,181.9509634551495
241.0,16066.666666666666,1.4837209302325582,0.0,181.9509634551495
242.0,16133.333333333334,1.4837209302325582,0.0,181.9509634551495
243.0,16200.0,1.4837209302325582,0.0,181.9509634551495
244.0,16266.666666666666,1.4837209302325582,0.0,181.9509634551495
245.0,16333.333333333334,1.4837209302325582,0.0,181.9509634551495
246.0,16400.0,1.4837209302325582,0.0,181.9509634551495
247.0,16466.666666666668,1.4837209302325582,0.0,181.9509634551495
248.0,16533.333333333332,1.4837209302325582,0.0,181.9509634551495
249.0,16600.0,1.4837209302325582,0.0,181.9509634551495
250.0,16666.666666666668,1.4837209302325582,0.0,181.9509634551495
251.0,16733.333333333332,1.3893687707641196,0.0,181.909634551495
252.0,16800.0,1.3896345514950166,0.0,181.90976744186045
253.0,16866.666666666668,1.3896345514950166,0.0,181.90976744186045
254.0,16933.333333333332,1.3896345514950166,0.0,181.90976744186045
255.0,17000.0,1.3896345514950166,0.0,181.90976744186045
256.0,17066.666666666668,1.3896345514950166,0.0,181.90976744186045
257.0,17133.333333333332,1.4252491694352158,0.0,230.50312292358805
258.0,17200.0,1.4252491694352158,0.0,230.50312292358805
259.0,17266.666666666668,1.4252491694352158,0.0,230.50312292358805
260.0,17333.333333333332,1.4253820598006643,0.0,230.50857142857143
